,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,빽다방 매장수,브랜드명
552,경상남도,창원시 의창구,빽다방,창원시티세븐점,128.65442882741698,35.2396761736486,경상남도 창원시 의창구 원이대로 320,창원 의창,1,빽다방
553,경상북도,구미시,빽다방구미상모점,구미상모점,128.35494083170602,36.0893234993968,경상북도 구미시 상사서로 77,구미,1,빽다방
554,전라남도,여수시,빽다방여수웅천해변점,여수웅천해변점,127.67090245205601,34.7465629445408,전라남도 여수시 예울마루로 37-15,여수,1,빽다방
555,전라남도,순천시,백다방,조례주공점,127.518412060829,34.9608238151625,전라남도 순천시 신월큰길 32,순천,1,빽다방
556,경상남도,고성군,빽다방경남고성송학점,경남고성송학점,128.32460264942802,34.9775622011731,경상남도 고성군 고성읍 송학로 140,고성(경남),1,빽다방
557,경상남도,김해시,빽다방김해진영신도시점,김해진영신도시점,128.729815891181,35.3074993090333,경상남도 김해시 진영읍 김해대로361번길 8,김해,1,빽다방
558,전라남도,목포시,빽다방목포평화광장점,목포평화광장점,126.430568045648,34.7987394859263,전라남도 목포시 원형로 4-1,목포,1,빽다방
559,충청남도,천안시 동남구,빽다방,천안상명대점,127.177676709312,36.830706028038996,충청남도 천안시 동남구 각원사길 52,천안 동남,1,빽다방
560,충청남도,아산시,빽다방,온양온천역점,127.00289096578699,36.7818867893275,충청남도 아산시 온궁로 22-4,아산,1,빽다방
561,전라북도,전주시 완산구,빽다방전주대점,전주대점,127.090686755725,35.8171932977635,전라북도 전주시 완산구 백마산길 23,전주 완산,1,빽다방
562,경상북도,포항시 북구,빽다방,포항영일대점,129.37831667109398,36.0595725575721,경상북도 포항시 북구 삼호로 237,포항 북구,1,빽다방
563,제주특별자치도,서귀포시,빽다방베이커리앤,베이커리앤,126.406536772828,33.259508870753194,제주특별자치도 서귀포시 색달로 18,서귀포,1,빽다방
564,충청남도,서산시,빽다방,서산터미널점,126.459735295734,36.7818337197554,충청남도 서산시 율지8로 4,서산,1,빽다방
565,전라남도,광양시,빽다방,광양중마사랑점,127.696616576587,34.9361043564681,전라남도 광양시 공영로 67,광양,1,빽다방
566,충청남도,천안시 서북구,빽다방,천안두정역점,127.14699933078501,36.8332474614609,충청남도 천안시 서북구 두정로 271,천안 서북,1,빽다방
567,충청남도,천안시 동남구,빽다방,천안역점,127.148104654669,36.808374233136,충청남도 천안시 동남구 대흥로 228,천안 동남,1,빽다방
568,전라남도,무안군,빽다방,무안전남도청점,126.46176864088999,34.8126766612294,전라남도 무안군 삼향읍 남악3로82번길 14,무안,1,빽다방
569,전라북도,정읍시,빽다방정읍터미널점,정읍터미널점,126.846495862338,35.5723946032173,전라북도 정읍시 중앙로 41,정읍,1,빽다방
570,충청남도,당진시,빽다방당진읍내점,당진읍내점,126.63003718586701,36.8943040167607,충청남도 당진시 당진중앙2로 103-11,당진,1,빽다방
571,충청남도,당진시,빽다방,당진읍내점,126.62981220581499,36.894337466718895,충청남도 당진시 당진중앙1로 98,당진,1,빽다방
572,제주특별자치도,서귀포시,빽다방,호텔더본제주점,126.406536772828,33.259508870753194,제주특별자치도 서귀포시 색달로 18,서귀포,1,빽다방
573,전라북도,익산시,오백다방,-,126.96896562228001,35.945861407809,전라북도 익산시 선화로 354-1,익산,1,빽다방
574,경상남도,진주시,빽다방,진주과기대점,128.093475149387,35.179174057515304,경상남도 진주시 동진로 21,진주,1,빽다방
575,경상남도,창녕군,동백다방,-,128.47179453641598,35.6130449683639,경상남도 창녕군 대합면 창한로 106-1,창녕,1,빽다방
576,경상남도,통영시,더본코리아_빽다방통영,시립도서관점,128.425046460807,34.8608811956154,경상남도 통영시 무전3길 14,통영,1,빽다방
577,경상남도,거제시,더본코리아_빽다방거제고현,터미널점,128.62437151509,34.8902745001751,경상남도 거제시 서문로 79,거제,1,빽다방
578,경상남도,진주시,더본코리아_빽다방진주경상대,1호점,128.10611029504,35.1522285348872,경상남도 진주시 진주대로516번길 6-1,진주,1,빽다방
579,경상남도,고성군,더본코리아_빽다방경남,고성송학점,128.324591768372,34.9775802595891,경상남도 고성군 고성읍 송학로 140,고성(경남),1,빽다방
580,제주특별자치도,서귀포시,빽다방,제주성산일출봉점,126.934142899958,33.464577787888196,제주특별자치도 서귀포시 성산읍 성산등용로 4-4,서귀포,1,빽다방
581,전라북도,전주시 완산구,백다방전북도청타운점,-,127.108743954002,35.816436238212205,전라북도 전주시 완산구 홍산중앙로 33,전주 완산,1,빽다방
582,전라북도,전주시 덕진구,백다방전북대,1호점,127.12862578511199,35.8430985522935,전라북도 전주시 덕진구 권삼득로 301,전주 덕진,1,빽다방
583,경상남도,창원시 마산회원구,송백다방,-,128.586408369439,35.236860856449596,경상남도 창원시 마산회원구 합성남로 37,창원 마산회원,1,빽다방
584,경상남도,거창군,빽다방,경남거창중앙점,127.91184144548201,35.686812100855,경상남도 거창군 거창읍 중앙로 123,거창,1,빽다방
585,전라남도,목포시,빽다방,-,126.374393581474,34.806979666585804,전라남도 목포시 원산중앙로 10,목포,1,빽다방
586,충청남도,홍성군,빽다방,홍성내포중앙점,126.678985394715,36.6593657586177,충청남도 홍성군 홍북읍 청사로174번길 2,홍성,1,빽다방
587,충청남도,보령시,빽다방,보령중앙로점,126.595375544774,36.3505993722405,충청남도 보령시 중앙로 81,보령,1,빽다방
588,경상북도,예천군,빽다방,예천신도시점,128.48965577867799,36.5764470501342,경상북도 예천군 호명면 새움3로 26,예천,1,빽다방
589,제주특별자치도,서귀포시,빽다방,제주서귀포시청점,126.56056234591999,33.254571318024695,제주특별자치도 서귀포시 중앙로 111,서귀포,1,빽다방
