,지역,상호,주소,상표,셀프여부,경유,lat,lng
285,대전광역시,신일주유소,대전광역시 대덕구 산업단지로 112,현대오일뱅크,N,1379,36.4308384,127.409679
286,대전광역시,sk럭키주유소,대전광역시 대덕구  한밭대로 1007 (오정동),SK에너지,N,1359,36.358556799999995,127.4103011
287,대전광역시,새로운주유소,대전 대덕구 오정로 123 (오정동),SK에너지,N,1309,36.3558996,127.40587099999999
288,대전광역시,당산주유소,대전 대덕구 아리랑로 135 (읍내동),SK에너지,N,1379,36.374052299999995,127.419598
289,대전광역시,상서주유소,대전 대덕구 신탄진로 519 (상서동),현대오일뱅크,N,1379,36.42539490000001,127.41958740000001
290,대전광역시,대도주유소,대전광역시 대덕구  신탄진로756번길 2 (신탄진동),현대오일뱅크,N,1378,36.4446018,127.42985279999999
291,대전광역시,비전운수(주)산업단지주유소,대전 대덕구 산업단지로 107,GS칼텍스,N,1419,36.42978239999999,127.40973490000002
292,대전광역시,차세대주유소,대전광역시 대덕구  아리랑로 73 (읍내동),GS칼텍스,N,1418,36.3766241,127.41324850000001
293,대전광역시,충청주유소,대전 대덕구 대전로 1393 (읍내동),S-OIL,N,1418,36.3779434,127.4209923
294,대전광역시,개나리주유소오일뱅크,대전 대덕구 오정로 53 (오정동),현대오일뱅크,N,1439,36.35145929999999,127.411179
295,대전광역시,공단주유소,대전 대덕구 대전로 1285 (대화동),GS칼텍스,N,1399,36.3688547,127.41993740000001
296,대전광역시,장터주유소,대전 대덕구 아리랑로 152 (읍내동),GS칼텍스,N,1445,36.3728968,127.42069309999998
297,대전광역시,삼영주유소,대전 대덕구 대전로 1200 (오정동),S-OIL,N,1429,36.3611227,127.41730159999999
298,대전광역시,OK(구.영광),대전 대덕구 대전로 1312 (읍내동),SK에너지,N,1469,36.3708405,127.420763
299,대전광역시,대덕산업단지관리공단주유사업소,대전 대덕구 문평동로 2 (문평동),현대오일뱅크,N,1488,36.4454135,127.4043102
300,대전광역시,호성,대전 대덕구 신탄진로681번길 22,SK에너지,N,1495,36.439347700000006,127.42534599999999
301,대전광역시,동남,대전 대덕구 신탄진로 470,SK에너지,N,1495,36.4211399,127.4200897
302,대전광역시,맘모스주유소,대전 대덕구 동서대로 1756 (비래동),SK에너지,N,1517,36.3523363,127.44336470000002
303,대전광역시,대전4공단,대전 대덕구 대덕대로 1412,SK에너지,N,1555,36.4458133,127.4067858
304,대전광역시,한솔주유소,대전 대덕구 한밭대로 1036 (오정동),GS칼텍스,N,1697,36.3572257,127.41366570000001
